experiment,run,algorithm,feasible,cost,runtime_ms,expanded_states,nodes,degree,sigma_pct,tank_liters,initial_fuel_liters,efficiency_km_per_liter,seed,source,target,path
exp4_initial_fuel,0,standard_astar,True,3929.651593277887,497.2968,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,standard_astar,True,3929.651593277887,517.6643,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,standard_astar,True,3929.651593277887,511.8482,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,standard_astar,True,3929.651593277887,521.3788,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,standard_astar,True,3929.651593277887,508.8012,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,standard_astar,True,3929.651593277887,522.0661,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,standard_astar,True,3929.651593277887,519.0443,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,standard_astar,True,3929.651593277887,523.7794,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,standard_astar,True,3929.651593277887,515.7603,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,standard_astar,True,3929.651593277887,519.8528,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,rf_astar,True,3929.651593277887,517.2248,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,rf_astar,True,3929.651593277887,527.5897,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,rf_astar,True,3929.651593277887,509.6713,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,rf_astar,True,3929.651593277887,522.9787,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,rf_astar,True,3929.651593277887,505.941,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,rf_astar,True,3929.651593277887,519.8971,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,rf_astar,True,3929.651593277887,513.723,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,rf_astar,True,3929.651593277887,535.9873,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,rf_astar,True,3929.651593277887,516.1355,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,rf_astar,True,3929.651593277887,523.8208,20460,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,pf_astar,True,3848.57790725807,71.8484,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,pf_astar,True,3848.57790725807,70.5623,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,pf_astar,True,3848.57790725807,70.9158,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,pf_astar,True,3848.57790725807,74.2497,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,pf_astar,True,3848.57790725807,72.661,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,pf_astar,True,3848.57790725807,70.911,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,pf_astar,True,3848.57790725807,72.3855,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,pf_astar,True,3848.57790725807,70.3865,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,pf_astar,True,3848.57790725807,71.6348,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,pf_astar,True,3848.57790725807,70.4459,2281,100,5,10.0,40.0,10.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,dijkstra,True,3492.5852782745055,123.7756,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,dijkstra,True,3492.5852782745055,129.0815,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,dijkstra,True,3492.5852782745055,121.5587,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,dijkstra,True,3492.5852782745055,123.7392,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,dijkstra,True,3492.5852782745055,121.5661,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,dijkstra,True,3492.5852782745055,121.1998,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,dijkstra,True,3492.5852782745055,120.2706,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,dijkstra,True,3492.5852782745055,121.3236,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,dijkstra,True,3492.5852782745055,125.1611,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,dijkstra,True,3492.5852782745055,121.6019,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,greedy,False,inf,81.8463,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,1,greedy,False,inf,80.3943,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,2,greedy,False,inf,80.47,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,3,greedy,False,inf,81.669,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,4,greedy,False,inf,80.427,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,5,greedy,False,inf,79.9775,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,6,greedy,False,inf,80.427,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,7,greedy,False,inf,80.3223,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,8,greedy,False,inf,80.8699,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,9,greedy,False,inf,80.9227,16000,100,5,10.0,40.0,20.0,10.0,42,N0,N99,
exp4_initial_fuel,0,dynamic_programming,True,3492.5852782745055,123.8554,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,dynamic_programming,True,3492.5852782745055,124.6692,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,dynamic_programming,True,3492.5852782745055,120.1836,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,dynamic_programming,True,3492.5852782745055,119.8327,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,dynamic_programming,True,3492.5852782745055,125.1915,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,dynamic_programming,True,3492.5852782745055,120.7572,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,dynamic_programming,True,3492.5852782745055,120.3562,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,dynamic_programming,True,3492.5852782745055,122.7808,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,dynamic_programming,True,3492.5852782745055,123.0845,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,dynamic_programming,True,3492.5852782745055,123.7859,3576,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,standard_astar,True,3573.6589642943227,471.2353,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,standard_astar,True,3573.6589642943227,489.1257,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,standard_astar,True,3573.6589642943227,477.9777,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,standard_astar,True,3573.6589642943227,494.7644,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,standard_astar,True,3573.6589642943227,481.3827,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,standard_astar,True,3573.6589642943227,481.0476,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,standard_astar,True,3573.6589642943227,490.7814,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,standard_astar,True,3573.6589642943227,482.4086,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,standard_astar,True,3573.6589642943227,479.4622,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,standard_astar,True,3573.6589642943227,477.9783,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,rf_astar,True,3573.6589642943227,487.4556,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,rf_astar,True,3573.6589642943227,481.5266,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,rf_astar,True,3573.6589642943227,483.1458,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,rf_astar,True,3573.6589642943227,484.3553,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,rf_astar,True,3573.6589642943227,485.4406,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,rf_astar,True,3573.6589642943227,481.9013,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,rf_astar,True,3573.6589642943227,485.437,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,rf_astar,True,3573.6589642943227,481.8467,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,rf_astar,True,3573.6589642943227,486.8608,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,rf_astar,True,3573.6589642943227,476.0685,19152,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,pf_astar,True,3492.5852782745055,68.7473,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,pf_astar,True,3492.5852782745055,69.0222,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,pf_astar,True,3492.5852782745055,68.6411,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,pf_astar,True,3492.5852782745055,68.834,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,pf_astar,True,3492.5852782745055,70.8973,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,pf_astar,True,3492.5852782745055,68.302,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,pf_astar,True,3492.5852782745055,68.7323,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,pf_astar,True,3492.5852782745055,68.109,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,pf_astar,True,3492.5852782745055,68.6085,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,pf_astar,True,3492.5852782745055,68.4627,2349,100,5,10.0,40.0,20.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,dijkstra,True,3214.107165176517,120.3304,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,dijkstra,True,3214.107165176517,119.0216,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,dijkstra,True,3214.107165176517,119.2253,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,dijkstra,True,3214.107165176517,122.5096,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,dijkstra,True,3214.107165176517,120.4647,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,dijkstra,True,3214.107165176517,120.1997,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,dijkstra,True,3214.107165176517,133.8949,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,dijkstra,True,3214.107165176517,119.4018,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,dijkstra,True,3214.107165176517,119.4692,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,dijkstra,True,3214.107165176517,123.4066,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,greedy,False,inf,81.7528,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,1,greedy,False,inf,80.3358,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,2,greedy,False,inf,80.2167,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,3,greedy,False,inf,81.3404,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,4,greedy,False,inf,81.523,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,5,greedy,False,inf,80.6077,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,6,greedy,False,inf,80.0062,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,7,greedy,False,inf,81.154,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,8,greedy,False,inf,80.3386,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,9,greedy,False,inf,80.1562,16000,100,5,10.0,40.0,28.0,10.0,42,N0,N99,
exp4_initial_fuel,0,dynamic_programming,True,3214.107165176517,119.1795,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,dynamic_programming,True,3214.107165176517,119.4918,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,dynamic_programming,True,3214.107165176517,119.9161,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,dynamic_programming,True,3214.107165176517,119.5003,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,dynamic_programming,True,3214.107165176517,123.2007,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,dynamic_programming,True,3214.107165176517,120.4379,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,dynamic_programming,True,3214.107165176517,121.7556,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,dynamic_programming,True,3214.107165176517,119.7731,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,dynamic_programming,True,3214.107165176517,119.9397,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,dynamic_programming,True,3214.107165176517,124.1513,3575,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,standard_astar,True,3295.180851196334,468.2112,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,standard_astar,True,3295.180851196334,470.2767,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,standard_astar,True,3295.180851196334,467.7486,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,standard_astar,True,3295.180851196334,468.7297,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,standard_astar,True,3295.180851196334,465.9369,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,standard_astar,True,3295.180851196334,473.6999,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,standard_astar,True,3295.180851196334,470.436,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,standard_astar,True,3295.180851196334,477.007,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,8,standard_astar,True,3295.180851196334,470.6865,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,9,standard_astar,True,3295.180851196334,471.1199,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,0,rf_astar,True,3295.180851196334,469.097,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,1,rf_astar,True,3295.180851196334,480.4055,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,2,rf_astar,True,3295.180851196334,470.0799,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,3,rf_astar,True,3295.180851196334,475.3153,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,4,rf_astar,True,3295.180851196334,465.9288,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,5,rf_astar,True,3295.180851196334,476.2001,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,6,rf_astar,True,3295.180851196334,480.2091,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
exp4_initial_fuel,7,rf_astar,True,3295.180851196334,474.7524,18507,100,5,10.0,40.0,28.0,10.0,42,N0,N99,N0->N65->N37->N48->N63->N61->N59->N80->N52->N5->N30->N53->N45->N99
